immigrant,female,black,hispanic,white,mixedrace,urban1997,rural1997,never_married,married,separated,divorced,widowed,ever_in_gang,victim_breakin_lt12yrs,victim_bully_lt12yrs,victim_shooting_lt12yrs,victim_breakin_12to18,victim_bully_12to18,victim_shooting_12to18,VictViolentCrime,ms_suspension,hs_suspension,hs_grad,college_degree,ged,special_education_history,bilingual_education_history,gifted_education_history,veteran,age,days_ms_suspension,days_hs_suspension,number_grades_repeated,number_grades_skipped,years_education_completed,highest_degree,SAT_math_score_2007,SAT_verbal_score_2007,ACT_score_2007,number_schools_attended,parent_expectation_in_jail_by20,age_first_incarcerated,income1996IA,income1997IA,income1998IA,income1999IA,income2000IA,income2001IA,income2002IA,income2003IA,income2004IA,income2005IA,income2006IA,income2007IA,income2008IA,income2009IA,income2010IA,income2012IA,income2014IA,income2016IA,income_20,income_25,income_30,income_35,assets_20,assets_25,assets_30,assets_35,debts_20,debts_25,debts_30,debts_35,total_n_incarcerated,total_months_incarcerated,months_longest_incarceration,months_first_incarceration,number_jobs_since20,Incarcerated,RelativeDied,Homeless,HHHospital,HHJail,NumSchoolsAttended
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,16,0,0,0,I,16,4,V,V,5,2,0,V,1101.5388,1207.5,1168.65,2232,NA,3998.4,3830.4,5499,45237.4,42213.6,43649.2,47884.8,39593.7,44083.2,13200,12075,11211,13200,NA,31980,11000,10100,354.45,10981,61855,0,0,10000,3000,15300,0,0,V,V,6,0,0,0,0,0,2
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,1,0,16,0,0,0,0,12,2,V,V,V,2,0,V,NA,NA,32722.2,44640,NA,84882.0336,84443.0832,69654,62636.4,64944,65473.8,67338,75091.5,110208,118800,217749.6825,238391.8251,NA,NA,49200,99000,214767.41,NA,100775,173750,413525,11500,2500,0,0,0,0,V,V,7,0,0,0,0,0,2
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,I,I,I,0,14,0,0,0,0,15,3,V,V,V,2,V,V,125.46,120.75,11686.5,11160,20850,25989.6,NA,18330,20878.8,NA,1870.68,29928,27306,27552,26400,36225,39238.5,33000,NA,23200,31500,NA,3990,0,1995,7980,4000,12000,2500,0,0,0,V,V,10,0,1,0,0,0,2
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,2,2,2,0,13,0,0,2,0,8,0,V,V,V,2,V,V,752.76,NA,NA,NA,NA,NA,NA,NA,NA,16236,31178,25438.8,10922.4,41328,39600,36225,33633,33000,NA,8880,31500,NA,260,0,0,NA,5000,0,5000,V,0,0,V,V,1,0,NA,NA,NA,NA,2
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,2,2,0,16,0,11,0,0,14,2,V,V,V,3,0,V,NA,4830,NA,NA,18765,599.76,19152,NA,NA,32472,NA,NA,NA,13776,NA,30187.5,NA,NA,12510,24600,NA,NA,27.8,0,0,0,0,7000,20000,30000,0,0,V,V,10,0,0,0,0,0,3
0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,0,0,0,0,0,V,V,V,NA,15,0,0,0,0,8,0,V,V,V,1,0,V,3763.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V,V,V,0,0,V,V,0,0,NA,NA,NA,NA,1
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,16,0,0,V,V,12,2,V,V,V,V,V,V,NA,2415,NA,NA,NA,29988,34473.6,32994,31318.2,32472,29619.1,29928,27306,27552,26400,33810,19058.7,28600,NA,24600,22000,17170,0,0,0,278,1600,0,0,0,0,0,V,V,5,0,1,0,0,0,NA
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,I,I,I,0,14,0,0,V,V,14,3,V,V,5,V,V,V,NA,724.5,NA,NA,12510,19992,24897.6,27495,34798,27601.2,31178,29928,28671.3,27552,27720,25357.5,28027.5,33000,17290,23200,22050,NA,332.5,266,266,266,600,0,2000,13000,0,0,V,V,1,0,1,0,0,1,NA
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,I,I,I,0,13,0,0,V,V,15,3,V,V,V,2,V,V,NA,120.75,NA,NA,14595,2798.88,19152,3666,NA,8118,15589,23942.4,21844.8,12398.4,25080,32602.5,31390.8,NA,2600,17760,28350,NA,0,0,130,NA,200,3000,10000,V,0,0,V,V,9,0,0,0,0,0,2
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,V,V,V,0,15,0,0,0,0,12,2,V,V,V,3,0,V,NA,14490,NA,NA,37530,84882.0336,84443.0832,45825,43497.5,32472,38972.5,31424.4,9557.1,NA,NA,NA,NA,NA,57742.88,29750,NA,NA,6800,NA,17000,36720,15000,I,9000,29500,0,0,V,V,3,0,1,0,0,0,3
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,I,I,1,13,0,23,I,I,17,3,I,I,V,2,V,V,NA,NA,NA,NA,2085,5997.6,957.6,NA,NA,NA,1558.9,20949.6,20479.5,63369.6,39600,57960,53812.8,1320,NA,16650,50400,NA,0,260,975,NA,0,22000,30000,V,0,0,V,V,I,0,0,0,0,0,2
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,I,I,0,12,0,0,I,I,17,4,I,I,3,2,V,V,NA,NA,NA,NA,250.2,NA,NA,NA,NA,3247.2,6235.6,5985.6,NA,26174.4,27720,28980,29148.6,17600,NA,21280,26260,NA,5080,317.5,63.5,NA,0,32000,24500,V,0,0,V,V,I,0,0,0,1,0,2
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,1,0,16,0,0,0,0,12,2,V,V,4,1,0,V,4265.64,NA,23373,24552,14595,25989.6,NA,27495,27838.4,32472,NA,76316.4,68265,NA,NA,108675,102020.1,NA,9730,24600,NA,91910,139,695,331098,262710,6000,75,49000,46000,0,0,V,V,7,0,1,0,1,0,1
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,NA,1,0,1,0,0,V,V,V,0,16,6,0,V,V,12,2,V,V,V,V,V,V,NA,NA,NA,NA,43785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29190,NA,NA,NA,2780,NA,NA,NA,33000,V,V,V,0,0,V,V,2,0,NA,NA,NA,NA,NA
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,15,0,0,V,V,18,5,V,V,4,V,V,V,7226.496,13330.8,14023.8,8928,NA,11995.2,11491.2,5499,6959.6,35719.2,31178,11971.2,19114.2,33062.4,32340,31395,35875.2,36300,8160,23800,26950,33000,0,0,17680,74256,0,5000,0,27000,0,0,V,V,6,0,0,0,0,0,NA
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,13,0,0,V,V,16,4,I,I,4,V,V,V,125.46,120.75,NA,NA,NA,19992,20109.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2925,NA,NA,NA,50501,150000,V,V,0,0,V,V,3,0,1,0,0,0,NA
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,15,0,0,0,0,19,5,V,V,5,2,0,V,501.84,6037.5,4674.6,17856,6255,9996,19152,10998,26098.5,16236,28060.2,37410,62803.8,75768,66000,90562.5,82961.4,110000,6800,21420,55000,100000,2720,20400,NA,363800,0,0,0,0,0,0,V,V,14,0,1,0,1,0,2
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,15,0,0,I,I,16,4,V,V,5,2,0,V,501.84,362.25,1168.65,NA,NA,5997.6,NA,16497,NA,29224.8,38972.5,38906.4,NA,6888,15840,14490,NA,NA,4080,29750,13200,NA,0,NA,57936,61200,0,15000,0,0,0,0,V,V,6,0,1,0,0,0,2
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,13,0,0,I,I,16,4,V,V,5,2,V,V,125.46,241.5,NA,1339.2,NA,799.68,NA,4582.5,6959.6,6494.4,NA,NA,NA,35817.6,26400,43470,43722.9,53900,3250,NA,37800,NA,520,NA,33800,NA,0,2000,0,V,0,0,V,V,10,0,1,0,0,0,2
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I,2,2,0,13,0,0,0,0,10,1,V,V,V,2,V,V,NA,NA,NA,NA,20850,23990.4,19152,18330,20878.8,19483.2,NA,11971.2,NA,22041.6,26400,26565,24664.2,24200,13000,NA,23100,NA,0,130,0,NA,5000,2670,0,V,0,0,V,V,7,0,0,0,0,0,2
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,V,V,V,0,13,0,0,I,I,17,2,I,I,V,4,V,V,NA,NA,NA,NA,NA,NA,21067.2,NA,NA,8118,NA,NA,23210.1,NA,NA,NA,NA,1100,NA,18870,NA,NA,0,NA,2.6,NA,1200,1750,I,V,0,0,V,V,8,0,1,0,0,0,4
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,14,0,0,0,0,16,2,V,V,4,2,V,V,NA,845.25,NA,NA,7297.5,899.64,14364,12831,26098.5,16236,NA,5985.6,24575.4,48216,38280,42262.5,44283.45,63250,9975,4640,36750,NA,399,1330,5652.5,166250,400,41000,27000,500,0,0,V,V,6,0,0,0,0,0,2
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,16,0,0,0,0,18,5,V,V,4,3,0,V,2509.2,12075,NA,26784,22935,21991.2,9576,NA,NA,NA,NA,9726.6,166557.0429,2066.4,21120,18112.5,8968.8,NA,15290,NA,17600,8080,0,2085,69500,6950,9000,13500,25000,41500,0,0,V,V,12,0,1,0,0,0,3
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,14,0,0,I,I,18,5,5,5,6,2,V,V,NA,NA,NA,2678.4,8340,NA,28728,45825,52197,45460.8,56120.4,56863.2,51881.4,NA,NA,NA,NA,NA,19950,44080,NA,NA,532,3325,NA,NA,6000,57500,V,V,0,0,V,V,1,0,0,0,0,0,2
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,2,1,13,16,0,V,V,15,2,6,5,5,3,V,V,NA,NA,NA,NA,NA,9996,NA,NA,NA,NA,NA,NA,NA,49593.6,NA,NA,NA,NA,NA,NA,NA,NA,7150,NA,16250,NA,0,0,1100,V,0,0,V,V,1,0,0,0,0,0,3
0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,0,1,1,0,0,2,2,2,0,16,0,6,0,0,15,2,V,V,3,1,0,V,NA,NA,NA,NA,NA,NA,9576,NA,5219.7,NA,NA,NA,NA,NA,NA,NA,14574.3,NA,NA,NA,NA,13130,0,0,0,5143,1300,7500,0,3250,0,0,V,V,7,0,NA,NA,NA,NA,1
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,2,1,0,15,6,0,1,0,16,4,V,V,V,3,0,V,138.006,2446.395,2337.3,NA,NA,NA,766.08,14664,NA,NA,18706.8,2394.24,18431.55,22730.4,27720,24150,NA,71500,NA,14280,23100,65000,0,34,408,54400,225,0,9,13000,0,0,V,V,13,0,1,0,0,0,3
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,1,0,15,0,0,0,0,14,3,V,V,4,2,0,V,376.38,956.34,NA,NA,NA,NA,1149.12,18330,28619.6151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.84,7480,24072,13600,0,3000,13000,14000,0,0,V,V,5,0,0,0,0,0,2
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,15,0,0,0,0,13,2,V,V,4,3,10,V,NA,NA,1168.65,4464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6600,NA,NA,NA,6000,59840,62560,8568,4080,43103,19200,0,31200,0,0,V,V,1,0,1,0,1,0,3
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,16,0,0,0,0,14,2,V,V,V,1,0,V,3512.88,2898,NA,23436,25020,24990,24897.6,38493,20878.8,19483.2,NA,NA,NA,NA,NA,21735,22422,28600,16680,14760,NA,20200,417,NA,1251,5560,0,3000,20500,96500,0,0,V,V,3,0,1,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,I,I,I,0,13,0,0,0,0,12,2,V,V,4,2,V,V,250.92,NA,NA,2232,8340,959.616,19152,34827,26098.5,29224.8,37413.6,38906.4,43689.6,38572.8,39600,49507.5,39238.5,29700,24700,35520,43050,NA,137.8,260,650,NA,1600,0,2500,V,0,0,V,V,7,0,1,0,0,0,2
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,I,I,I,0,12,0,3,0,0,15,1,V,V,V,3,V,V,NA,NA,NA,323.64,NA,1999.2,NA,NA,10439.4,3247.2,3117.8,11971.2,13653,24796.8,23760,26565,24664.2,33000,7620,20160,22220,NA,0,NA,660.4,NA,0,5800,71300,V,0,0,V,V,9,0,1,0,0,0,3
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,I,I,I,0,12,0,1,0,0,13,2,V,V,4,3,V,V,376.38,NA,467.46,1785.6,1668,3998.4,2298.24,NA,20878.8,24354,24942.4,29928,22527.45,NA,NA,18112.5,24664.2,27500,15240,NA,22220,NA,635,285.75,254,NA,3500,250,I,V,0,0,V,V,I,0,0,0,0,0,3
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,2,1,1,0,16,0,90,0,0,15,1,V,V,V,1,0,V,7527.6,33925.92,59014.4877,35712,47955,55977.6,84443.0832,129615.096,83515.2,64944,84180.6,86791.2,61438.5,50971.2,50820,62790,54933.9,64900,31970,49200,42350,49490,2085,2085,53862.5,152900,I,13026,0,10000,0,0,V,V,8,0,1,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,I,I,I,0,15,0,0,I,I,14,2,V,V,4,2,0,V,NA,NA,3973.41,15624,12510,23990.4,28728,36660,31318.2,29224.8,38972.5,37410,27306,NA,NA,NA,NA,NA,16320,29750,NA,NA,0,4080,0,0,0,12000,32500,92000,0,0,V,V,12,0,1,0,1,0,2
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,V,V,V,0,12,0,0,0,0,12,2,V,V,V,2,V,V,NA,966,NA,NA,NA,NA,NA,NA,22618.7,12988.8,18706.8,38906.4,20479.5,30307.2,33000,18112.5,15695.4,22000,16510,24640,14140,NA,0,0,0,NA,1300,5000,0,V,0,0,V,V,8,0,0,0,0,0,2
0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,16,0,0,0,0,15,2,V,V,4,1,0,V,8154.9,14490,NA,20088,41700,11995.2,NA,36660,2087.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,27800,NA,NA,NA,0,417,NA,NA,0,12603,V,V,0,0,V,V,6,0,0,0,0,0,1
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,16,0,0,0,0,15,2,V,V,3,1,0,V,752.76,4830,9349.2,22320,NA,27988.8,38304,45825,60896.5,48708,54561.5,35913.6,32767.2,38572.8,42240,37432.5,50449.5,45100,NA,36900,35200,45450,0,695,3892,37182.5,0,26500,10000,13000,0,0,V,V,9,0,1,0,1,0,1
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,I,I,I,1,15,0,120,1,0,12,2,V,V,V,3,0,V,1756.44,1449,NA,NA,NA,21991.2,13406.4,14664,34798,NA,NA,20201.4,NA,38572.8,NA,NA,NA,5500,14960,NA,NA,5000,0,342381.36,0,190.4,0,4200,3750,9060,0,0,V,V,7,0,0,0,1,0,3
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,V,V,V,0,13,0,0,I,I,12,2,V,V,V,2,V,V,NA,NA,NA,NA,NA,5997.6,NA,NA,NA,NA,NA,NA,40959,38572.8,39600,48300,NA,55000,NA,33300,42000,NA,650,2600,4550,NA,0,4000,0,V,0,0,V,V,I,0,0,0,0,0,2
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,15,0,0,0,0,14,2,V,V,V,2,0,V,301.104,4830,NA,NA,4170,23990.4,19152,NA,13919.2,NA,28371.98,27234.48,27306,27474.8544,2508,26565,21300.9,19800,16320,21658,2090,18000,0,0,68,8568,0,20500,5000,5000,0,0,V,V,13,0,1,0,1,0,2
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,2,0,13,33,3,0,0,12,2,V,V,V,2,V,V,250.92,NA,NA,NA,NA,NA,28728,NA,43497.5,48708,46767,37410,34132.5,34440,39600,NA,NA,38500,NA,27750,NA,NA,0,0,40950,NA,7000,0,2090,V,0,0,V,V,5,0,1,0,0,0,2
0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,2,2,0,15,6,0,0,0,12,2,V,V,V,2,0,V,2509.2,724.5,3272.22,NA,4170,9996,NA,14664,5219.7,8118,6235.6,0,6826.5,6888,NA,NA,NA,NA,6800,4760,NA,NA,122.4,0,27.2,272,2000,1000,2000,1800,0,0,V,V,11,0,0,0,0,1,2
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,2,2,1,0,15,0,0,0,0,12,2,V,V,4,2,0,V,NA,1738.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V,V,V,0,0,V,V,0,0,NA,NA,NA,NA,2
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,2,2,1,0,16,0,0,0,0,14,2,V,V,5,2,0,V,1254.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8000,V,V,0,0,V,V,2,0,NA,NA,NA,NA,2
0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,2,2,0,15,6,0,0,0,15,2,V,V,V,2,0,V,NA,NA,NA,NA,52125,39984,NA,NA,NA,58449.6,NA,64345.2,79187.4,NA,95040,66412.5,NA,110000,27200,NA,79200,100000,0,19278,65280,408000,1000,9000,0,0,0,0,V,V,3,0,1,0,0,0,2
0,1,0,0,1,0,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,1,0,14,6,0,0,0,15,2,V,V,4,2,V,V,NA,NA,3973.41,15624,10425,15993.6,26812.8,25662,31318.2,26789.4,NA,22446,19114.2,27552,19800,NA,NA,26400,18620,17400,NA,NA,864.5,66.5,NA,NA,1400,3790,28950,48000,0,0,V,V,2,0,1,0,0,0,2
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,2,0,15,0,0,0,0,12,0,V,V,V,2,0,V,4215.456,9660,NA,NA,14595,17992.8,15321.6,18330,24358.6,32472,2338.35,NA,6826.5,NA,10560,NA,NA,NA,12240,1785,8800,NA,61.2,0,548.08,NA,2339,21000,5000,V,0,0,V,V,8,0,0,0,1,0,2
0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,I,I,0,13,149,0,1,0,9,0,V,V,V,4,V,V,NA,9660,NA,NA,NA,NA,NA,27495,27838.4,37342.8,31178,37410,40959,41328,39600,42262.5,44844,55000,19500,33300,36750,NA,390,4550,325,NA,800,12000,22000,V,0,0,V,V,2,0,0,0,1,0,4
0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,2,2,1,15,12,0,I,I,NA,0,V,V,V,5,0,V,2509.2,7245,18698.4,13392,29190,59976,NA,29328,31318.2,47084.4,70150.5,156153.8292,40959,34440,17160,NA,19058.7,27500,40800,53550,14300,25000,68,0,0,0,8900,0,1000,10000,0,0,V,V,9,0,1,0,0,0,5
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,2,2,0,15,0,2,I,I,9,1,V,V,4,5,35,V,NA,1207.5,NA,NA,25020,23990.4,NA,21996,19138.9,NA,31178,17956.8,17748.9,20664,NA,NA,NA,44304.7,16320,23800,NA,40277,272,238680,1360,680,4000,10750,0,7500,0,0,V,V,9,0,1,0,1,0,5
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,13,0,0,1,0,12,2,V,V,V,2,V,V,NA,241.5,NA,1116,NA,9996,NA,31161,29578.3,27601.2,57679.3,40402.8,36863.1,NA,NA,36225,31390.8,34320,22100,29970,31500,NA,390,10010,3900,NA,10000,8300,2100,V,0,0,V,V,2,0,1,0,0,0,2
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,1,0,16,0,0,0,0,16,3,V,V,5,2,0,V,NA,12075,21035.7,17856,20850,19992,NA,25662,17399,NA,24942.4,28431.6,28671.3,31684.8,33000,43470,45965.1,58300,13900,NA,27500,41410,695,3753,20850,24325,3750,9500,34000,42500,0,0,V,V,7,0,0,0,0,0,2
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,2,0,15,0,0,0,0,12,2,V,V,V,2,0,33,1003.68,33925.92,23373,NA,37530,43982.4,57456,129615.096,59156.6,77932.8,93534,77812.8,75091.5,63369.6,66000,12075,84082.5,110000,29920,71400,55000,100000,408,7752,68000,81600,5300,4800,12400,20000,1,1,1,1,3,1,1,0,0,0,2
0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,2,1,15,0,0,1,0,12,2,V,V,V,2,20,V,250.92,6037.5,NA,NA,NA,27988.8,34473.6,40326,NA,48708,54561.5,59856,54612,55104,52800,56752.5,65023.8,NA,19040,41650,44000,NA,54.4,5168,10880,10880,10000,10000,40700,32000,0,0,V,V,4,0,1,0,0,0,2
0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,14,0,0,0,0,17,5,V,V,4,2,V,V,752.76,NA,NA,NA,6255,1599.36,5745.6,5499,1739.9,8118,38972.5,61352.4,75091.5,82656,92400,96600,238391.8251,82500,3990,47560,84000,NA,465.5,11970,148627.5,399000,0,5200,20000,0,0,0,V,V,9,0,0,0,0,0,2
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,15,0,0,0,0,14,2,V,V,4,2,0,V,NA,NA,4674.6,6696,NA,5997.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4080,NA,NA,NA,68,NA,NA,NA,0,V,V,V,0,0,V,V,1,0,0,0,1,0,2
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,V,V,V,0,13,0,0,0,0,11,0,V,V,3,2,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V,V,V,0,0,V,V,0,0,NA,NA,NA,NA,2
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,12,0,0,0,0,20,4,V,V,6,2,V,V,NA,NA,NA,669.6,500.4,NA,2872.8,5499,6089.65,8118,6235.6,NA,NA,NA,NA,57960,84082.5,79200,4445,NA,75750,NA,381,1270,104140,NA,0,80000,207000,V,0,0,V,V,6,0,0,0,0,0,2
0,1,0,0,1,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,2,2,2,0,15,0,0,I,I,11,0,V,V,V,2,0,V,1204.416,1207.5,6076.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V,V,V,0,0,V,V,0,0,NA,NA,NA,NA,2
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,12,0,0,0,0,19,5,V,V,5,2,V,V,NA,NA,NA,NA,10425,3998.4,15321.6,1833,NA,4870.8,7794.5,14964,17748.9,16531.2,NA,12075,11211,5500,NA,13440,10100,NA,254,381,635,NA,0,0,40000,V,0,0,V,V,I,0,0,0,1,0,2
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,12,0,0,0,0,16,4,3,4,V,2,V,V,NA,241.5,NA,NA,1876.5,NA,NA,NA,3479.8,12988.8,40531.4,41899.2,38911.05,45460.8,42240,39847.5,38117.4,39600,2540,36960,34340,NA,NA,NA,NA,NA,0,0,15000,V,0,0,V,V,3,0,0,0,0,0,2
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,15,0,0,0,I,20,4,3,4,V,3,1,V,NA,3622.5,9349.2,3348,6255,5997.6,2872.8,NA,NA,4870.8,NA,16460.4,15018.3,15153.6,26400,30187.5,34754.1,38500,4080,NA,22000,35000,2332.4,2584,15640,NA,5000,32000,13000,0,0,0,V,V,9,0,0,0,0,0,3
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,12,0,0,0,0,17,4,4,4,5,2,V,V,NA,NA,NA,NA,625.5,1999.2,NA,2749.5,1739.9,3247.2,9353.4,23942.4,34132.5,34440,35640,36225,54933.9,NA,1270,28000,49490,NA,2222.5,4191,101600,NA,0,23200,0,V,0,0,V,V,6,0,1,0,0,0,2
